Avery 492,Ralph Kennedy,6144,2.88,Labels
Bretford CR4500 Series Slim Rectangular Table,Ralph Kennedy,6144,348.21,Tables
"Imation 3.5  Diskettes, IBM Format, DS/HD, 10/Box, Neon",Ricardo Emerson,6374,31.11,Computer Peripherals
Binder Clips by OIC,Ricardo Emerson,6374,1.48,Rubber Bands
"Career Cubicle Clock, 8 1/4 , Black",Lela Donovan,7169,20.28,Office Furnishings
V8162,Lela Donovan,7169,65.99,Telephones and Communication
Hoover WindTunnel™ Plus Canister Vacuum,Ricardo Emerson,7427,363.25,Appliances
Flexible Leather- Look Classic Collection Ring Binder,Ricardo Emerson,7427,18.94,Binders and Binder Accessories
Okidata ML520 Series Dot Matrix Printers,Patrick O'Brill,8229,510.14,Office Machines
"TOPS Voice Message Log Book, Flash Format",Patrick O'Brill,8229,4.76,Paper
Avery 48,Patrick O'Brill,8290,6.3,Labels
"Fellowes Basic 104-Key Keyboard, Platinum",Trudy Schmidt,8515,20.95,Computer Peripherals
Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Thomas Brumley,8801,79.52,Office Furnishings
270c,Thomas Brumley,8801,125.99,Telephones and Communication
Hon Olson Stacker Stools,Shahid Shariari,8992,140.81,Chairs & Chairmats
688,Shahid Shariari,8992,195.99,Telephones and Communication
6340,Shahid Shariari,8992,85.99,Telephones and Communication
Adesso Programmable 142-Key Keyboard,Vicky Freymann,9409,152.48,Computer Peripherals
DAX Clear Channel Poster Frame,Lela Donovan,10306,14.58,Office Furnishings
"Eldon® Expressions™ Wood Desk Accessories, Oak",Khloe Miller,10470,7.38,Office Furnishings
Xerox 1905,Mike Vittorini,10819,6.48,Paper
Binder Posts,Trudy Schmidt,10916,5.74,Binders and Binder Accessories
Canon P1-DHIII Palm Printing Calculator,Mike Vittorini,10944,17.98,Office Machines
Microsoft Natural Keyboard Elite,Tony Chapman,11301,39.98,Computer Peripherals
Accessory41,Liz Price,11332,35.99,Telephones and Communication
i500plus,Liz Price,11332,65.99,Telephones and Communication
Presstex Flexible Ring Binders,Sarah Bern,11392,4.55,Binders and Binder Accessories
Keytronic Designer 104- Key Black Keyboard,Mark Cousins,11745,40.48,Computer Peripherals
Eldon Simplefile® Box Office®,Shahid Hopkins,11875,12.44,Storage & Organization
Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Mark Cousins,11907,100.97,Office Machines
"Global High-Back Leather Tilter, Burgundy",Giulietta Weimer,12129,122.99,Chairs & Chairmats
White GlueTop Scratch Pads,Patrick O'Brill,12579,15.04,Paper
Accessory25,Mark Cousins,12743,20.99,Telephones and Communication
Belkin ErgoBoard™ Keyboard,Daniel Byrd,12902,30.98,Computer Peripherals
Newell 346,Rob Dowd,13380,2.88,Pens & Art Supplies
Avery Hi-Liter® Fluorescent Desk Style Markers,Mike Vittorini,13606,3.38,Pens & Art Supplies
Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,John Murray,13889,258.98,Chairs & Chairmats
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Khloe Miller,13984,70.71,Office Furnishings
"80 Minute CD-R Spindle, 100/Pack - Staples",Kristina Nunn,13986,39.48,Computer Peripherals
Acco Suede Grain Vinyl Round Ring Binder,Ralph Kennedy,14240,2.78,Binders and Binder Accessories
Staples Battery-Operated Desktop Pencil Sharpener,Lela Donovan,14276,10.48,Pens & Art Supplies
3M Polarizing Light Filter Sleeves,Ralph Kennedy,14471,18.65,Office Furnishings
Xerox 220,Ralph Kennedy,14471,6.48,Paper
"Global Leather Task Chair, Black",Lena Hernandez,14529,89.99,Chairs & Chairmats
"Master Caster Door Stop, Brown",Lena Hernandez,14529,5.08,Office Furnishings
"Bush Westfield Collection Bookcases, Fully Assembled",Shahid Hopkins,14948,100.98,Bookcases
6162i,Kristina Nunn,16161,65.99,Telephones and Communication
Staples Bulldog Clip,Kristina Nunn,16161,3.78,Rubber Bands
Wausau Papers Astrobrights® Colored Envelopes,Greg Maxwell,16257,5.98,Envelopes
"Fellowes Mobile Numeric Keypad, Graphite",Vicky Freymann,16806,43.22,Computer Peripherals
iDENi80s,Vicky Freymann,16806,65.99,Telephones and Communication
5190,Rob Dowd,17344,65.99,Telephones and Communication
M70,Lena Hernandez,17382,125.99,Telephones and Communication
Acco 6 Outlet Guardian Premium Surge Suppressor,Lela Donovan,17507,14.56,Appliances
Epson LQ-570e Dot Matrix Printer,Lela Donovan,17507,270.97,Office Machines
Belkin MediaBoard 104- Keyboard,Mark Cousins,17702,27.48,Computer Peripherals
G.E. Halogen Desk Lamp Bulbs,Ricardo Emerson,17831,6.98,Office Furnishings
Xerox 1947,Ricardo Emerson,17831,5.98,Paper
Imation 5.2GB DVD-RAM,Liz Price,18179,60.98,Computer Peripherals
Avery 481,Liz Price,18179,3.08,Labels
Speediset Carbonless Redi-Letter® 7  x 8 1/2 ,Liz Price,18179,10.31,Paper
Canon MP41DH Printing Calculator,Rob Dowd,19044,150.98,Office Machines
Filing/Storage Totes and Swivel Casters,Rob Dowd,19044,9.71,Storage & Organization
Carina Double Wide Media Storage Towers in Natural & Black,Mark Cousins,19462,80.98,Storage & Organization
Staples® General Use 3-Ring Binders,Giulietta Weimer,19936,1.88,Binders and Binder Accessories
"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Giulietta Weimer,19936,29.89,Computer Peripherals
"GE 4 Foot Flourescent Tube, 40 Watt",Liz Price,19972,14.98,Office Furnishings
Eldon Image Series Black Desk Accessories,Sally Knutson,20038,4.14,Office Furnishings
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Liz Price,20389,260.98,Bookcases
Ultra Door Pull Handle,Liz Price,20389,10.52,Office Furnishings
Xerox 1920,Liz Price,20389,5.98,Paper
Avery 498,Gene Hale,20422,2.89,Labels
Staples® General Use 3-Ring Binders,Shahid Shariari,20676,1.88,Binders and Binder Accessories
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Justin Hirsh,20807,160.98,Chairs & Chairmats
Newell 342,Shahid Shariari,20838,3.28,Pens & Art Supplies
Fiskars® Softgrip Scissors,Shahid Shariari,20838,10.98,"Scissors, Rulers and Trimmers"
Micro Innovations 104 Keyboard,Giulietta Weimer,20960,10.97,Computer Peripherals
Canon PC-428 Personal Copier,Lela Donovan,20961,199.99,Copiers and Fax
Southworth 25% Cotton Linen-Finish Paper & Envelopes,Ralph Kennedy,21350,9.06,Paper
Electrix Halogen Magnifier Lamp,Vicky Freymann,21572,194.3,Office Furnishings
"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Thomas Brumley,21671,45.19,Computer Peripherals
Hayes Optima 56K V.90 Internal Voice Modem,Ralph Kennedy,22657,256.99,Computer Peripherals
Advantus Map Pennant Flags and Round Head Tacks,Ralph Kennedy,22657,3.95,Rubber Bands
Xerox 1979,Ralph Kennedy,23207,30.98,Paper
Hoover Portapower™ Portable Vacuum,Khloe Miller,23940,4.48,Appliances
"Global Leather & Oak Executive Chair, Burgundy",Khloe Miller,23940,150.89,Chairs & Chairmats
Staples 6 Outlet Surge,Kristina Nunn,24450,11.97,Appliances
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Kristina Nunn,24450,9.48,Office Furnishings
Xerox 1903,Kristina Nunn,24450,5.98,Paper
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Mark Cousins,24580,43.98,Pens & Art Supplies
Eldon Pizzaz™ Desk Accessories,Mark Cousins,24580,2.23,Office Furnishings
Bevis 36 x 72 Conference Tables,Sally Knutson,24833,124.49,Tables
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Shahid Shariari,24933,100.98,Bookcases
"Staples Wirebound Steno Books, 6  x 9 , 12/Pack",Shahid Shariari,24933,10.14,Paper
Hon 2111 Invitation™ Series Corner Table,Sally Knutson,25031,209.37,Tables
Staples Copy Paper (20Lb. and 84 Bright),Sally Knutson,25031,4.98,Paper
Bevis Rectangular Conference Tables,Sally Knutson,25633,145.98,Tables
Belkin F9M820V08 8 Outlet Surge,Sally Knutson,25635,42.98,Appliances
"Master Caster Door Stop, Gray",Sally Knutson,25635,5.08,Office Furnishings
Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Justin Hirsh,25830,4.06,Appliances
Recycled Premium Regency Composition Covers,Justin Hirsh,25830,15.28,Binders and Binder Accessories
Hammermill Color Copier Paper (28Lb. and 96 Bright),Khloe Miller,26342,9.99,Paper
Xerox 1937,Khloe Miller,26342,48.04,Paper
Xerox 1986,Khloe Miller,26342,6.68,Paper
Accessory12,Shahid Shariari,26368,85.99,Telephones and Communication
"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Ralph Kennedy,26372,29.89,Computer Peripherals
Microsoft Multimedia Keyboard,Giulietta Weimer,26756,30.97,Computer Peripherals
Xerox 1894,Giulietta Weimer,26756,6.48,Paper
Xerox 210,Giulietta Weimer,26756,6.48,Paper
BASF Silver 74 Minute CD-R,Heather Jas,26851,1.7,Computer Peripherals
Accessory32,Vicky Freymann,26981,55.99,Telephones and Communication
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Vicky Freymann,26981,16.91,Storage & Organization
Canon PC-428 Personal Copier,Philisse Overcash,27298,199.99,Copiers and Fax
Xerox 190,Philisse Overcash,27298,4.98,Paper
Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Mark Cousins,27330,55.5,Office Furnishings
Okidata ML390 Turbo Dot Matrix Printers,Mark Cousins,27330,442.14,Office Machines
Colored Envelopes,Shahid Hopkins,27781,3.69,Envelopes
"Career Cubicle Clock, 8 1/4 , Black",Khloe Miller,28225,20.28,Office Furnishings
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Mark Cousins,28389,30.93,Office Furnishings
Panasonic KX-P3200 Dot Matrix Printer,Mark Cousins,28389,297.48,Office Machines
Hon 94000 Series Round Tables,Mark Cousins,28389,296.18,Tables
Xerox 196,Mark Cousins,28898,5.78,Paper
Xerox 1919,Trudy Schmidt,28901,40.99,Paper
"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Rob Dowd,29185,56.96,Appliances
Westinghouse Clip-On Gooseneck Lamps,Rob Dowd,29185,8.37,Office Furnishings
Xerox 1893,Rob Dowd,29185,40.99,Paper
Hewlett-Packard 2600DN Business Color Inkjet Printer,Neil Knudson,29408,119.99,Office Machines
Staples Plastic Wall Frames,Khloe Miller,29985,7.96,Office Furnishings
Vinyl Sectional Post Binders,Rob Dowd,29986,37.7,Binders and Binder Accessories
12-1/2 Diameter Round Wall Clock,Cathy Armstrong,30147,19.98,Office Furnishings
Round Ring Binders,Mark Cousins,30149,2.08,Binders and Binder Accessories
"Metal Folding Chairs, Beige, 4/Carton",Mark Cousins,30149,33.94,Chairs & Chairmats
9-3/4 Diameter Round Wall Clock,Mark Cousins,30149,13.79,Office Furnishings
StarTAC 6500,Thomas Brumley,30310,125.99,Telephones and Communication
i2000,Greg Maxwell,31426,125.99,Telephones and Communication
Ames Color-File® Green Diamond Border X-ray Mailers,Vicky Freymann,31872,83.98,Envelopes
Hon Non-Folding Utility Tables,Vicky Freymann,31872,159.31,Tables
Fiskars® Softgrip Scissors,Shahid Shariari,31874,10.98,"Scissors, Rulers and Trimmers"
Bretford CR4500 Series Slim Rectangular Table,Shahid Shariari,31874,348.21,Tables
"Global Leather Task Chair, Black",Shahid Shariari,31938,89.99,Chairs & Chairmats
"Master Giant Foot® Doorstop, Safety Yellow",Shahid Shariari,31938,7.59,Office Furnishings
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Tony Chapman,32582,105.34,Office Furnishings
Economy Binders,Neil Knudson,32611,2.08,Binders and Binder Accessories
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Neil Knudson,32611,180.98,Chairs & Chairmats
Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Neil Knudson,32611,53.98,Computer Peripherals
Xerox 1989,Neil Knudson,32611,4.98,Paper
Avery 496,Neil Knudson,32901,3.75,Labels
Executive Impressions 14  Contract Wall Clock with Quartz Movement,Lela Donovan,33284,22.23,Office Furnishings
Epson LQ-570e Dot Matrix Printer,Mike Vittorini,33287,270.97,Office Machines
"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Heather Jas,33732,9.65,Office Furnishings
Staples Battery-Operated Desktop Pencil Sharpener,Justin Hirsh,34435,10.48,Pens & Art Supplies
Round Ring Binders,Rob Dowd,34852,2.08,Binders and Binder Accessories
Tuff Stuff™ Recycled Round Ring Binders,Justin Hirsh,35649,4.82,Binders and Binder Accessories
Xerox 1994,Justin Hirsh,35649,6.48,Paper
Lock-Up Easel 'Spel-Binder',Lela Donovan,36480,28.53,Binders and Binder Accessories
Avery 514,Ralph Kennedy,36803,2.88,Labels
Eldon® Wave Desk Accessories,Ralph Kennedy,36803,2.08,Office Furnishings
V8160,Ralph Kennedy,36803,65.99,Telephones and Communication
Hand-Finished Solid Wood Document Frame,Shahid Shariari,36805,34.23,Office Furnishings
g520,Shahid Shariari,36805,65.99,Telephones and Communication
Rush Hierlooms Collection 1  Thick Stackable Bookcases,Rob Dowd,36834,170.98,Bookcases
Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Chuck Clark,37410,400.97,Office Machines
Avery Printable Repositionable Plastic Tabs,Giulietta Weimer,37729,8.6,Binders and Binder Accessories
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Khloe Miller,37988,16.06,Storage & Organization
TI 36X Solar Scientific Calculator,Shahid Shariari,38690,23.99,Office Machines
Euro Pro Shark Stick Mini Vacuum,Justin Hirsh,38758,60.98,Appliances
Dana Halogen Swing-Arm Architect Lamp,Khloe Miller,39332,40.97,Office Furnishings
Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Ralph Kennedy,39745,115.99,Office Machines
Belkin 6 Outlet Metallic Surge Strip,Shahid Hopkins,40134,10.89,Appliances
"Memorex 4.7GB DVD-RAM, 3/Pack",Shahid Hopkins,40134,31.78,Computer Peripherals
Xerox 1949,Shahid Hopkins,40134,4.98,Paper
Seth Thomas 12  Clock w/ Goldtone Case,Chuck Clark,40164,22.98,Office Furnishings
Xerox 1939,Bill Eplett,40608,18.97,Paper
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Bill Eplett,40608,5.28,Paper
Xerox 1894,Sarah Bern,40801,6.48,Paper
Xerox 1979,Mark Cousins,40965,30.98,Paper
Xerox 1894,Lena Hernandez,41286,6.48,Paper
3M Organizer Strips,Shahid Shariari,41412,5.4,Binders and Binder Accessories
3M Hangers With Command Adhesive,Khloe Miller,41569,3.7,Office Furnishings
"Global High-Back Leather Tilter, Burgundy",Bill Eplett,41633,122.99,Chairs & Chairmats
Canon imageCLASS 2200 Advanced Copier,Tony Chapman,41895,3499.99,Copiers and Fax
T28 WORLD,Bill Eplett,42112,195.99,Telephones and Communication
SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Shahid Hopkins,42177,28.99,Telephones and Communication
DAX Solid Wood Frames,Shahid Hopkins,42177,9.77,Office Furnishings
Xerox 1993,Cathy Armstrong,42339,6.48,Paper
Xerox 1907,Bill Eplett,42342,12.28,Paper
Imation DVD-RAM discs,Patrick O'Brill,42947,35.41,Computer Peripherals
Fellowes 17-key keypad for PS/2 interface,Giulietta Weimer,43079,30.73,Computer Peripherals
GBC DocuBind P100 Manual Binding Machine,Sally Knutson,43111,165.98,Binders and Binder Accessories
Xerox 1974,Marc Harrigan,43140,5.98,Paper
Serrated Blade or Curved Handle Hand Letter Openers,John Grady,44098,3.14,"Scissors, Rulers and Trimmers"
Seth Thomas 12  Clock w/ Goldtone Case,Khloe Miller,44451,22.98,Office Furnishings
Panasonic KP-150 Electric Pencil Sharpener,Tony Chapman,45059,37.74,Pens & Art Supplies
Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Tony Chapman,45059,95.43,Storage & Organization
ACCOHIDE® Binder by Acco,Ralph Kennedy,45155,4.13,Binders and Binder Accessories
Serrated Blade or Curved Handle Hand Letter Openers,Ralph Kennedy,45155,3.14,"Scissors, Rulers and Trimmers"
Verbatim DVD-R 4.7GB authoring disc,Trudy Schmidt,45317,39.24,Computer Peripherals
Hand-Finished Solid Wood Document Frame,Trudy Schmidt,45317,34.23,Office Furnishings
Xerox 1894,Gene Hale,45731,6.48,Paper
Accessory20,Gene Hale,45731,85.99,Telephones and Communication
"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Sarah Bern,46849,8.33,Computer Peripherals
3M Polarizing Light Filter Sleeves,Justin Hirsh,47108,18.65,Office Furnishings
Canon P1-DHIII Palm Printing Calculator,Justin Hirsh,47108,17.98,Office Machines
Xerox 1896,Justin Hirsh,47108,9.99,Paper
2180,Justin Hirsh,47108,175.99,Telephones and Communication
GBC VeloBinder Strips,Liz Price,47520,7.68,Binders and Binder Accessories
Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Liz Price,47520,291.73,Chairs & Chairmats
Xerox Blank Computer Paper,Liz Price,47520,19.98,Paper
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Greg Maxwell,47527,243.98,Chairs & Chairmats
8890,Marc Harrigan,47713,115.99,Telephones and Communication
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Sally Knutson,47750,167.27,Storage & Organization
Novimex Fabric Task Chair,Giulietta Weimer,48452,60.98,Chairs & Chairmats
U.S. Robotics 56K Internet Call Modem,Giulietta Weimer,48452,99.99,Computer Peripherals
"Eldon® Image Series Desk Accessories, Burgundy",Giulietta Weimer,48452,4.18,Office Furnishings
"Pressboard Covers with Storage Hooks, 9 1/2  x 11 , Light Blue",Giulietta Weimer,48452,4.91,Binders and Binder Accessories
Binder Clips by OIC,Giulietta Weimer,48452,1.48,Rubber Bands
"Imation Neon Mac Format Diskettes, 10/Pack",Kristina Nunn,49088,8.12,Computer Peripherals
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Kristina Nunn,49088,279.48,Storage & Organization
Xerox 1893,Kristina Nunn,49088,40.99,Paper
Staples File Caddy,Chuck Clark,49223,9.38,Storage & Organization
Belkin 6 Outlet Metallic Surge Strip,Sally Knutson,49634,10.89,Appliances
"Memorex 4.7GB DVD+RW, 3/Pack",Sally Knutson,49634,28.48,Computer Peripherals
"Sauder Camden County Collection Libraries, Planked Cherry Finish",Tanja Norvell,49987,114.98,Bookcases
Bush Advantage Collection® Round Conference Table,Tanja Norvell,49987,212.6,Tables
Avery Hole Reinforcements,Sarah Bern,50208,6.23,Binders and Binder Accessories
Sharp EL500L Fraction Calculator,Liz Price,50338,13.99,Office Machines
Accessory13,Vicky Freymann,50945,35.99,Telephones and Communication
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Philisse Overcash,51462,28.15,Pens & Art Supplies
TI 30X Scientific Calculator,Justin Hirsh,51494,11.99,Office Machines
Belkin 105-Key Black Keyboard,Patrick O'Brill,51525,19.98,Computer Peripherals
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Patrick O'Brill,51525,34.76,Storage & Organization
Avery Non-Stick Binders,Liz Price,52933,4.49,Binders and Binder Accessories
Xerox 1920,Justin Hirsh,53025,5.98,Paper
Coloredge Poster Frame,Cathy Armstrong,53894,14.2,Office Furnishings
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Cathy Armstrong,53894,71.37,Tables
5125,Cathy Armstrong,53894,200.99,Telephones and Communication
"Recycled Desk Saver Line  While You Were Out  Book, 5 1/2  X 4 ",Heather Jas,53953,8.95,Paper
Belkin Premiere Surge Master II 8-outlet surge protector,Justin Hirsh,54304,48.58,Appliances
"Global Stack Chair without Arms, Black",Lena Hernandez,55075,25.98,Chairs & Chairmats
"Maxell 3.5  DS/HD IBM-Formatted Diskettes, 10/Pack",Patrick O'Brill,55268,4.89,Computer Peripherals
"Hon Metal Bookcases, Putty",Kristina Nunn,55367,70.98,Bookcases
Newell 309,Kristina Nunn,55367,11.55,Pens & Art Supplies
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Shahid Shariari,56321,5.8,Binders and Binder Accessories
"Fellowes Mobile Numeric Keypad, Graphite",Justin Hirsh,56610,43.22,Computer Peripherals
Flat Face Poster Frame,Khloe Miller,56740,18.84,Office Furnishings
12 Colored Short Pencils,Paul MacIntyre,56901,2.6,Pens & Art Supplies
"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Patrick O'Brill,57314,37.94,Paper
6340,Patrick O'Brill,57314,85.99,Telephones and Communication
Ultra Door Pull Handle,Mike Vittorini,57376,10.52,Office Furnishings
3390,Mike Vittorini,57376,65.99,Telephones and Communication
Avery 510,Liz Price,57671,3.75,Labels
"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Paul MacIntyre,57700,47.98,Computer Peripherals
Xerox 194,John Grady,58407,55.48,Paper
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Ricardo Emerson,58593,70.71,Office Furnishings
Avery 474,Chuck Clark,58884,2.88,Labels
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Chuck Clark,58884,85.29,Tables
"Eureka Recycled Copy Paper 8 1/2  x 11 , Ream",Sarah Bern,58913,6.48,Paper
Xerox 193,Kristina Nunn,58978,5.98,Paper
Nu-Dell Executive Frame,Matt Abelman,229,12.64,Office Furnishings
Newell 326,Sarah Jordon,706,1.76,Pens & Art Supplies
"O'Sullivan Elevations Bookcase, Cherry Finish",Sally Matthias,1285,130.98,Bookcases
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Sally Matthias,1285,218.75,Tables
Xerox 1973,Sally Matthias,1313,22.84,Paper
Hon 4-Shelf Metal Bookcases,Theone Pippenger,1346,100.98,Bookcases
#10 Self-Seal White Envelopes,Art Ferguson,1699,11.09,Envelopes
Ibico Covers for Plastic or Wire Binding Elements,Jack O'Briant,2208,11.5,Binders and Binder Accessories
Hewlett Packard LaserJet 3310 Copier,Jack O'Briant,2208,599.99,Copiers and Fax
Hon Non-Folding Utility Tables,Nathan Cano,2656,159.31,Tables
Accessory13,Nathan Cano,2656,35.99,Telephones and Communication
Xerox 1927,Michael Granlund,3361,4.28,Paper
"Dixon My First Ticonderoga Pencil, #2",Michael Granlund,3361,5.85,Pens & Art Supplies
Logitech Access Keyboard,Steve Carroll,3393,15.98,Computer Peripherals
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Steve Carroll,3393,9.48,Office Furnishings
Wilson Jones® Four-Pocket Poly Binders,Scott Williamson,4487,6.54,Binders and Binder Accessories
Satellite Sectional Post Binders,Dennis Bolton,4579,43.41,Binders and Binder Accessories
Newell 346,Sean Wendt,5061,2.88,Pens & Art Supplies
"Bush Cubix Collection Bookcases, Fully Assembled",John Castell,5092,220.98,Bookcases
Xerox 1892,John Castell,5092,38.76,Paper
DIXON Oriole® Pencils,Art Ferguson,5511,2.58,Pens & Art Supplies
StarTAC Series,Art Ferguson,5511,65.99,Telephones and Communication
3.6 Cubic Foot Counter Height Office Refrigerator,Jack O'Briant,5799,294.62,Appliances
Accessory21,David Philippe,5890,20.99,Telephones and Communication
"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Chad Sievert,6596,500.98,Office Machines
"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Matt Abelman,7015,40.98,Computer Peripherals
T65,Matt Abelman,7015,195.99,Telephones and Communication
"GBC Laser Imprintable Binding System Covers, Desert Sand",Shaun Weien,7106,14.27,Binders and Binder Accessories
Gyration RF Keyboard,Shaun Weien,7106,159.99,Computer Peripherals
Fellowes Super Stor/Drawer®,Shaun Weien,7106,27.75,Storage & Organization
StarTAC 8000,Maya Herman,8007,205.99,Telephones and Communication
Epson DFX5000+ Dot Matrix Printer,David Philippe,8257,1500.97,Office Machines
Xerox 1910,David Philippe,8257,48.04,Paper
Newell 320,David Philippe,8257,4.28,Pens & Art Supplies
Accessory36,Sally Matthias,8773,55.99,Telephones and Communication
"Master Giant Foot® Doorstop, Safety Yellow",Michael Granlund,9057,7.59,Office Furnishings
"Avery Trapezoid Ring Binder, 3  Capacity, Black, 1040 sheets",David Philippe,9285,40.98,Binders and Binder Accessories
Boston 16701 Slimline Battery Pencil Sharpener,Chad Sievert,9861,15.94,Pens & Art Supplies
Global Adaptabilities™ Conference Tables,Jack O'Briant,9922,280.98,Tables
Eldon® Wave Desk Accessories,Chad Sievert,9923,2.08,Office Furnishings
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Chad Sievert,9923,370.98,Storage & Organization
Avery Trapezoid Extra Heavy Duty 4  Binders,Chad Sievert,9925,41.94,Binders and Binder Accessories
Wilson Jones 1  Hanging DublLock® Ring Binders,Chad Sievert,9925,5.28,Binders and Binder Accessories
Boston 1730 StandUp Electric Pencil Sharpener,Chad Sievert,9925,21.38,Pens & Art Supplies
"Imation 3.5  DS/HD IBM Formatted Diskettes, 50/Pack",Sally Matthias,10593,15.98,Computer Peripherals
Howard Miller Distant Time Traveler Alarm Clock,Sally Matthias,10593,27.42,Office Furnishings
"Carina Mini System Audio Rack, Model AR050B",Ivan Liston,11969,110.98,Storage & Organization
Bush Advantage Collection® Round Conference Table,Ivan Liston,11969,212.6,Tables
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Ivan Liston,11969,349.45,Tables
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Brad Norvell,12228,130.98,Chairs & Chairmats
2160i,Brad Norvell,12228,200.99,Telephones and Communication
"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Ken Heidel,12355,3.95,Appliances
Logitech Cordless Navigator Duo,Michael Granlund,12389,80.98,Computer Peripherals
"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Michael Granlund,12389,11.35,Storage & Organization
Xerox 1882,John Castell,12710,55.98,Paper
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Sally Matthias,13636,880.98,Bookcases
Newell 307,Ken Heidel,14021,1.82,Pens & Art Supplies
Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Mike Kennedy,14338,200.97,Office Machines
Canon MP41DH Printing Calculator,Charles Sheldon,14406,150.98,Office Machines
"Tennsco Lockers, Gray",Charles Sheldon,14406,20.98,Storage & Organization
Accessory4,Charles Sheldon,14406,85.99,Telephones and Communication
"Array® Parchment Paper, Assorted Colors",Mike Kennedy,15878,7.28,Paper
Tensor Computer Mounted Lamp,Matt Abelman,16133,14.89,Office Furnishings
Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Sally Matthias,16612,80.97,Office Machines
Xerox 1997,Sally Matthias,16612,6.48,Paper
"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Brad Norvell,16967,83.1,Computer Peripherals
Xerox Blank Computer Paper,Brad Norvell,16967,19.98,Paper
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Art Ferguson,18432,10.64,Office Furnishings
Holmes Odor Grabber,Art Ferguson,18432,14.42,Appliances
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Art Ferguson,18432,279.81,Appliances
Avery Hi-Liter® Smear-Safe Highlighters,Art Ferguson,18432,5.84,Pens & Art Supplies
Avanti 4.4 Cu. Ft. Refrigerator,Brian Derr,18464,180.98,Appliances
Bush Mission Pointe Library,Brian Derr,18464,150.98,Bookcases
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Brian Derr,18464,6.45,Paper
